y_true,churn_probability,churn_prediction,cashback_pct,risk_score,risk_category,risk_tier,cluster,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,rfm_total,rfm_segment,device_per_tenure,cashback_per_order,inactivity_ratio,persona,recommended_action
0,0.0018691588193178177,0,153.68,0.5137,Critical,High Risk,3,6.0,Computer,3,22.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,1,25.0,0.0,1.0,2.0,153.68,8,Recent Customers,0.4285714285714285,76.84,0.2857142857142857,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,112.49,0.3763,High,High Risk,0,7.0,Computer,3,12.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,8,0,14.0,2.0,2.0,,224.98,14,Champions,0.5,74.99333333333333,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,0.9991379261016846,1,120.9,0.4119,High,High Risk,3,,Mobile,1,8.0,UPI,Male,3.0,4,Mobile,3,Single,7,1,15.0,0.0,1.0,0.0,120.9,7,Recent Customers,4.0,60.45,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.8387049436569214,1,68.805,0.2365,Low,Low Risk,3,1.0,Mobile,1,15.0,Debit Card,Female,3.0,5,Mobile Phone,4,Single,3,0,13.0,1.0,2.0,1.0,137.61,7,Recent Customers,2.5,45.870000000000005,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,72.85,0.2435,Low,Low Risk,2,2.0,Mobile,1,16.0,Credit Card,Male,4.0,4,Mobile Phone,1,Married,3,0,24.0,2.0,2.0,5.0,145.7,6,Hibernating,1.3333333333333333,48.56666666666666,1.6666666666666667,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9791879296302796,1,82.445,0.2832,Medium,Medium Risk,1,1.0,Mobile,1,15.0,Credit Card,Male,4.0,5,Mobile Phone,3,Single,3,1,12.0,2.0,2.0,3.0,164.89,9,Loyal,2.5,54.96333333333333,1.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,214.16000000000005,0.7159,Critical,High Risk,3,3.0,Mobile,1,14.0,Debit Card,Female,3.0,1,Fashion,5,Divorced,1,1,12.0,0.0,1.0,,214.16000000000005,12,Recent Customers,0.25,107.08000000000004,,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,124.38,0.416,High,High Risk,3,16.0,Computer,1,,Debit Card,Male,2.0,3,Mobile,3,Single,5,0,13.0,1.0,1.0,2.0,124.38,6,Recent Customers,0.1764705882352941,62.19,0.1176470588235294,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,156.66,0.5237,Critical,High Risk,2,11.0,Computer,3,16.0,Cash on Delivery,Female,2.0,3,Laptop & Accessory,2,Single,2,1,13.0,0.0,1.0,3.0,156.66,8,Hibernating,0.25,78.33,0.25,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.992858624458313,1,25.075714285714287,0.0915,Very Low,Low Risk,0,0.0,Computer,1,20.0,UPI,Female,2.0,3,Fashion,1,Single,1,1,12.0,4.0,7.0,7.0,175.53,11,Champions,3.0,21.94125,7.0,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9903894901275635,1,118.59,0.4041,High,High Risk,3,,Computer,1,16.0,Credit Card,Female,3.0,4,Mobile Phone,4,Single,2,1,25.0,1.0,1.0,0.0,118.59,7,Recent Customers,4.0,59.295,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,88.6,0.2961,Medium,Medium Risk,1,31.0,Mobile,3,14.0,E wallet,Male,3.0,2,Laptop & Accessory,2,Married,2,1,19.0,1.0,2.0,10.0,177.2,8,Loyal,0.0625,59.06666666666666,0.3125,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.01764705926179886,0,72.535,0.2426,Low,Low Risk,2,1.0,Computer,1,7.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,3,0,14.0,1.0,2.0,4.0,145.07,6,Hibernating,2.5,48.35666666666666,2.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,93.86,0.3137,Medium,Medium Risk,1,16.0,Computer,2,9.0,Credit Card,Male,4.0,2,Laptop & Accessory,5,Divorced,9,0,17.0,1.0,2.0,4.0,187.72,10,Loyal,0.1176470588235294,62.57333333333333,0.2352941176470588,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,93.16,0.3114,Medium,Medium Risk,1,25.0,Mobile,1,14.0,Credit Card,Male,3.0,5,Laptop & Accessory,3,Married,4,0,18.0,2.0,2.0,1.0,186.32,12,Loyal,0.1923076923076923,62.10666666666666,0.0384615384615384,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.5958302855491638,1,18.07857142857143,0.0651,Very Low,Low Risk,3,11.0,Computer,3,,Credit Card,Female,3.0,3,Mobile,3,Married,3,1,11.0,1.0,7.0,7.0,126.55,8,At Risk,0.25,15.81875,0.5833333333333334,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.17311393804848194,0,201.69,0.6755,Critical,High Risk,2,16.0,Mobile,1,8.0,Cash on Delivery,Female,3.0,4,Fashion,1,Married,1,0,16.0,0.0,1.0,9.0,201.69,7,Hibernating,0.2352941176470588,100.845,0.5294117647058824,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,19.034545454545455,0.0636,Very Low,Low Risk,0,12.0,Computer,1,8.0,Cash on Delivery,Female,3.0,3,Fashion,3,Single,1,0,25.0,6.0,11.0,,209.38,15,Champions,0.2307692307692307,17.448333333333334,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.7538471043109893,1,73.965,0.2531,Low,Low Risk,3,1.0,Mobile,1,32.0,Debit Card,Male,3.0,6,Mobile Phone,3,Single,3,0,13.0,1.0,2.0,2.0,147.93,8,Recent Customers,3.0,49.31,1.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,124.5,0.4161,High,High Risk,3,8.0,Mobile,1,,Credit Card,Male,3.0,4,Mobile,5,Single,2,0,19.0,0.0,1.0,2.0,124.5,6,Recent Customers,0.4444444444444444,62.25,0.2222222222222222,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.01764705926179886,0,125.59,0.4199,High,High Risk,3,8.0,Mobile,1,,Credit Card,Female,2.0,4,Mobile,5,Single,2,0,11.0,0.0,1.0,1.0,125.59,6,Recent Customers,0.4444444444444444,62.795,0.1111111111111111,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,252.42,0.8438,Critical,High Risk,0,13.0,Mobile,1,7.0,Debit Card,Female,4.0,5,Grocery,1,Married,3,0,17.0,10.0,,9.0,252.42,11,Champions,0.3571428571428571,252.42,0.6428571428571429,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.010606060922145843,0,24.92625,0.0834,Very Low,Low Risk,0,19.0,Mobile,1,8.0,Cash on Delivery,Male,4.0,4,Fashion,4,Married,3,0,13.0,4.0,8.0,8.0,199.41,11,Champions,0.2,22.156666666666663,0.4,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,75.0,0.251,Low,Low Risk,2,1.0,Mobile,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,5,Divorced,3,0,15.0,1.0,2.0,3.0,150.0,8,Hibernating,2.0,50.0,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,73.605,0.246,Low,Low Risk,2,14.0,Mobile,1,12.0,Credit Card,Male,2.0,3,Mobile Phone,5,Single,3,1,13.0,1.0,2.0,17.0,147.21,5,Hibernating,0.2,49.07,1.1333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,22.724285714285713,0.0759,Very Low,Low Risk,1,9.0,Mobile,1,35.0,Debit Card,Male,3.0,2,Laptop & Accessory,3,Married,3,0,18.0,6.0,7.0,9.0,159.07,9,Loyal,0.2,19.88375,0.9,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,134.33,0.4491,High,High Risk,2,5.0,Computer,1,16.0,Debit Card,Male,2.0,3,Mobile,3,Married,7,0,13.0,0.0,1.0,3.0,134.33,5,Hibernating,0.5,67.165,0.5,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0869040846824646,0,170.82,0.5716,Critical,High Risk,3,14.0,Mobile,3,29.0,Debit Card,Male,3.0,3,Fashion,3,Single,4,1,16.0,0.0,1.0,2.0,170.82,9,Recent Customers,0.2,85.41,0.1333333333333333,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,18.805714285714284,0.0628,Very Low,Low Risk,0,17.0,Mobile,1,34.0,Debit Card,Male,2.0,3,Grocery,5,Divorced,4,0,13.0,,14.0,17.0,263.28,11,Champions,0.1666666666666666,17.552,0.9444444444444444,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.9975308656692505,1,77.2,0.2658,Medium,Medium Risk,1,0.0,Mobile,3,21.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Married,7,1,14.0,0.0,2.0,2.0,154.4,10,Loyal,5.0,51.46666666666667,2.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.975032377243042,1,65.4875,0.2265,Low,Low Risk,0,19.0,Mobile,3,20.0,E wallet,Male,3.0,2,Grocery,3,Single,8,1,18.0,,4.0,9.0,261.95,10,Champions,0.1,52.39,0.45,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,90.945,0.3041,Medium,Medium Risk,1,9.0,Computer,1,25.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,3,1,15.0,2.0,2.0,3.0,181.89,10,Loyal,0.4,60.63,0.3,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,41.86,0.1399,Very Low,Low Risk,1,14.0,Computer,1,9.0,Credit Card,Female,3.0,2,Laptop & Accessory,4,Divorced,3,0,25.0,1.0,4.0,8.0,167.44,8,Loyal,0.1333333333333333,33.488,0.5333333333333333,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,146.63,0.4902,Critical,High Risk,3,9.0,Mobile,1,18.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,10,1,12.0,0.0,1.0,1.0,146.63,7,Recent Customers,0.3,73.315,0.1,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,30.295,0.1012,Very Low,Low Risk,0,14.0,Mobile,3,9.0,E wallet,Female,4.0,4,Laptop & Accessory,4,Married,5,0,15.0,2.0,6.0,11.0,181.77,10,Champions,0.2666666666666666,25.967142857142857,0.7333333333333333,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.35669516324996947,0,75.97,0.2567,Medium,Medium Risk,2,1.0,Computer,1,16.0,Debit Card,Male,3.0,5,Mobile Phone,4,Married,3,0,12.0,2.0,2.0,1.0,151.94,10,Hibernating,2.5,50.64666666666667,0.5,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.8906400442123413,1,125.64,0.4269,High,High Risk,3,0.0,Mobile,2,,Cash on Delivery,Male,2.0,4,Mobile,2,Single,2,0,12.0,1.0,1.0,0.0,125.64,7,Recent Customers,4.0,62.82,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,159.93,0.5346,Critical,High Risk,2,10.0,Mobile,1,6.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,2,0,18.0,0.0,1.0,7.0,159.93,7,Hibernating,0.3636363636363636,79.965,0.6363636363636364,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,44.795,0.1498,Low,Low Risk,0,2.0,Computer,3,6.0,Credit Card,Female,2.0,3,Fashion,2,Divorced,2,0,14.0,4.0,4.0,1.0,179.18,13,Champions,1.0,35.836,0.3333333333333333,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,136.0,0.4546,High,High Risk,2,6.0,Mobile,2,8.0,UPI,Male,3.0,3,Mobile Phone,3,Married,2,0,13.0,1.0,1.0,4.0,136.0,4,Hibernating,0.4285714285714285,68.0,0.5714285714285714,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,50.81,0.1699,Low,Low Risk,2,6.0,Computer,1,20.0,UPI,Female,4.0,5,Mobile Phone,4,Divorced,3,0,21.0,1.0,3.0,3.0,152.43,9,Hibernating,0.7142857142857143,38.1075,0.4285714285714285,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,199.98,0.6686,Critical,High Risk,3,6.0,Computer,3,11.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,7,0,13.0,1.0,1.0,2.0,199.98,10,Recent Customers,0.4285714285714285,99.99,0.2857142857142857,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0018691588193178177,0,70.635,0.2361,Low,Low Risk,3,12.0,Computer,3,26.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Married,3,0,18.0,1.0,2.0,2.0,141.27,8,Recent Customers,0.2307692307692307,47.09,0.1538461538461538,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,33.38,0.1116,Very Low,Low Risk,0,18.0,Mobile,1,34.0,Cash on Delivery,Female,2.0,4,Grocery,4,Single,2,0,11.0,,8.0,6.0,267.04,12,Champions,0.2105263157894736,29.671111111111117,0.3157894736842105,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,140.37,0.4692,High,High Risk,2,6.0,Mobile,3,6.0,Credit Card,Male,2.0,1,Laptop & Accessory,5,Married,2,0,22.0,0.0,1.0,8.0,140.37,3,Hibernating,0.1428571428571428,70.185,1.1428571428571428,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,1.0,1,116.75,0.398,High,High Risk,3,,Mobile,3,28.0,E wallet,Male,2.0,3,Mobile Phone,3,Single,2,1,19.0,1.0,1.0,0.0,116.75,7,Recent Customers,3.0,58.375,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,60.20666666666667,0.2012,Low,Low Risk,0,17.0,Computer,1,7.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,6,0,14.0,2.0,3.0,3.0,180.62,11,Champions,0.2222222222222222,45.155,0.1666666666666666,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,32.2775,0.1079,Very Low,Low Risk,2,4.0,Mobile,1,32.0,Debit Card,Male,,3,Mobile,3,Married,2,0,17.0,3.0,4.0,3.0,129.11,8,Hibernating,0.6,25.822000000000003,0.6,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,28.03,0.094,Very Low,Low Risk,0,12.0,Mobile,3,21.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Married,2,0,12.0,4.0,8.0,,224.24,15,Champions,0.3076923076923077,24.91555555555556,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,134.77,0.4505,High,High Risk,2,4.0,Mobile,1,8.0,Debit Card,Male,3.0,3,Mobile,3,Married,2,0,14.0,0.0,1.0,3.0,134.77,5,Hibernating,0.6,67.385,0.6,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.04102564156055451,0,77.47,0.2592,Medium,Medium Risk,1,1.0,Mobile,1,32.0,Debit Card,Female,3.0,2,Mobile Phone,2,Single,3,1,13.0,2.0,2.0,2.0,154.94,10,Loyal,1.0,51.64666666666667,1.0,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.010606060922145843,0,83.075,0.2777,Medium,Medium Risk,1,4.0,Mobile,3,36.0,Debit Card,Male,4.0,4,Laptop & Accessory,5,Married,10,0,20.0,2.0,2.0,4.0,166.15,9,Loyal,0.8,55.38333333333333,0.8,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.7505908012390137,1,110.81,0.3762,High,High Risk,3,0.0,Mobile,3,15.0,Credit Card,Male,2.0,3,Mobile Phone,1,Single,2,0,13.0,0.0,1.0,0.0,110.81,7,Recent Customers,3.0,55.405,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.8407396733760834,1,34.926,0.1233,Very Low,Low Risk,0,20.0,Mobile,1,21.0,Debit Card,Female,4.0,4,Mobile Phone,4,Divorced,11,1,19.0,2.0,5.0,4.0,174.63,11,Champions,0.1904761904761904,29.105,0.1904761904761904,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.04102564156055451,0,75.16,0.2515,Low,Low Risk,2,3.0,Mobile,1,14.0,Credit Card,Female,4.0,5,Mobile Phone,2,Married,8,0,15.0,2.0,2.0,4.0,150.32,8,Hibernating,1.25,50.10666666666666,1.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,36.186,0.1209,Very Low,Low Risk,0,19.0,Computer,3,16.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Married,3,0,14.0,5.0,5.0,13.0,180.93,9,Champions,0.25,30.155,0.65,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,38.515,0.1287,Very Low,Low Risk,0,12.0,Mobile,3,10.0,Debit Card,Male,4.0,4,Fashion,3,Married,2,0,13.0,2.0,6.0,,231.09,15,Champions,0.3076923076923077,33.01285714285714,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.3110689252614975,0,74.61,0.2518,Low,Low Risk,2,1.0,Computer,1,12.0,Credit Card,Female,3.0,4,Mobile Phone,4,Single,2,0,18.0,1.0,2.0,3.0,149.22,7,Hibernating,2.0,49.74,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,110.55,0.3696,High,High Risk,0,6.0,Mobile,3,26.0,Debit Card,Male,4.0,6,Fashion,3,Married,5,0,14.0,2.0,2.0,,221.1,14,Champions,0.8571428571428571,73.7,,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.04102564156055451,0,128.56,0.43,High,High Risk,3,1.0,Mobile,3,9.0,Credit Card,Female,,3,Mobile,4,Married,2,0,19.0,1.0,1.0,0.0,128.56,7,Recent Customers,1.5,64.28,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.010606060922145843,0,73.79,0.2467,Low,Low Risk,2,9.0,Mobile,1,7.0,Credit Card,Male,3.0,5,Mobile Phone,3,Married,8,0,13.0,2.0,2.0,8.0,147.58,5,Hibernating,0.5,49.193333333333335,0.8,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,58.0,0.1938,Low,Low Risk,0,51.0,Mobile,1,7.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Divorced,2,0,25.0,2.0,3.0,9.0,174.0,9,Champions,0.0384615384615384,43.5,0.173076923076923,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0,0,21.126666666666665,0.0706,Very Low,Low Risk,0,18.0,Mobile,1,11.0,Debit Card,Male,4.0,2,Others,5,Married,3,0,,3.0,15.0,14.0,316.9,11,Champions,0.1052631578947368,19.80625,0.7368421052631579,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
1,0.45666561387479304,0,127.07,0.4283,High,High Risk,2,0.0,Mobile,1,8.0,Debit Card,Female,,3,Mobile,5,Divorced,8,0,20.0,1.0,1.0,7.0,127.07,4,Hibernating,3.0,63.535,7.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0,0,23.418333333333333,0.0783,Very Low,Low Risk,1,21.0,Mobile,3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,2,Divorced,3,0,14.0,4.0,6.0,7.0,140.51,8,At Risk,0.1363636363636363,20.072857142857146,0.3181818181818182,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.6224969506263733,1,62.305,0.2131,Low,Low Risk,2,14.0,Mobile,1,,Debit Card,Male,2.0,3,Mobile,3,Divorced,10,1,12.0,1.0,2.0,7.0,124.61,5,Hibernating,0.2,41.53666666666667,0.4666666666666667,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,144.61,0.4834,High,High Risk,0,5.0,Mobile,1,15.0,Debit Card,Female,4.0,4,Grocery,4,Single,5,0,12.0,,2.0,1.0,289.22,14,Champions,0.6666666666666666,96.40666666666668,0.1666666666666666,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
1,0.49283302426338194,0,74.33,0.2523,Low,Low Risk,2,1.0,Computer,1,12.0,Credit Card,Female,3.0,5,Mobile Phone,3,Divorced,3,1,15.0,1.0,2.0,8.0,148.66,5,Hibernating,2.5,49.553333333333335,4.0,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,233.2,0.7795,Critical,High Risk,0,17.0,Computer,1,34.0,Debit Card,Female,3.0,4,Fashion,5,Married,10,0,12.0,2.0,,2.0,233.2,14,Champions,0.2222222222222222,233.2,0.1111111111111111,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.04102564156055451,0,19.20875,0.0645,Very Low,Low Risk,1,1.0,Mobile,1,7.0,Credit Card,Male,4.0,4,Mobile Phone,5,Single,2,0,14.0,4.0,8.0,7.0,153.67,10,Loyal,2.0,17.074444444444442,3.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.010606060922145843,0,94.65,0.3164,Medium,Medium Risk,1,15.0,Computer,2,11.0,UPI,Male,3.0,6,Laptop & Accessory,4,Married,8,0,20.0,1.0,2.0,3.0,189.3,10,Loyal,0.375,63.1,0.1875,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.04102564156055451,0,77.785,0.2603,Medium,Medium Risk,1,12.0,Mobile,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,8,1,14.0,1.0,2.0,2.0,155.57,10,Loyal,0.3076923076923077,51.85666666666666,0.1538461538461538,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.07407407164573669,0,96.885,0.3244,Medium,Medium Risk,0,4.0,Mobile,1,9.0,Credit Card,Female,3.0,5,Laptop & Accessory,2,Single,7,1,25.0,2.0,2.0,1.0,193.77,13,Champions,1.0,64.59,0.2,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.0,0,83.315,0.2785,Medium,Medium Risk,1,21.0,Mobile,3,11.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Single,3,1,18.0,2.0,2.0,8.0,166.63,7,Loyal,0.1818181818181818,55.54333333333333,0.3636363636363636,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.0,0,135.0,0.4512,High,High Risk,2,10.0,Computer,1,11.0,Cash on Delivery,Male,2.0,1,Mobile,3,Single,1,0,14.0,0.0,1.0,3.0,135.0,5,Hibernating,0.0909090909090909,67.5,0.2727272727272727,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.9129304885864258,1,20.153636363636362,0.0745,Very Low,Low Risk,0,2.0,Computer,1,8.0,Debit Card,Male,2.0,3,Grocery,1,Married,8,0,11.0,10.0,11.0,,221.69,15,Champions,1.0,18.474166666666665,,VIP Ổn định,✅ Duy trì chăm sóc tiêu chuẩn
0,0.01764705926179886,0,92.885,0.3106,Medium,Medium Risk,1,12.0,Computer,2,17.0,UPI,Male,4.0,4,Laptop & Accessory,3,Married,5,0,12.0,1.0,2.0,3.0,185.77,10,Loyal,0.3076923076923077,61.92333333333334,0.2307692307692307,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
1,0.27577477097511294,0,67.905,0.2291,Low,Low Risk,3,1.0,Mobile,3,16.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,3,0,14.0,1.0,2.0,1.0,135.81,7,Recent Customers,2.0,45.27,0.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
1,0.48694050312042236,0,167.28,0.5629,Critical,High Risk,3,13.0,Computer,3,6.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,8,0,12.0,1.0,1.0,1.0,167.28,9,Recent Customers,0.2142857142857142,83.64,0.0714285714285714,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
0,0.0930232584476471,0,86.99,0.2915,Medium,Medium Risk,1,2.0,Computer,3,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Single,2,0,15.0,2.0,2.0,4.0,173.98,10,Loyal,1.3333333333333333,57.99333333333333,1.3333333333333333,Đô thị Trung thành,💳 Gửi mã Freeship định kỳ
0,0.07407407164573669,0,99.255,0.3323,Medium,Medium Risk,0,12.0,Mobile,3,9.0,E wallet,Male,3.0,4,Fashion,4,Single,9,0,17.0,2.0,2.0,1.0,198.51,13,Champions,0.3076923076923077,66.17,0.0769230769230769,VIP Ổn định,⭐ Đề xuất nâng cấp gói hội viên (Up-sell)
0,0.1974359005689621,0,48.413333333333334,0.1633,Low,Low Risk,2,1.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,8,0,19.0,3.0,3.0,3.0,145.24,9,Hibernating,2.0,36.31,1.5,Đô thị Trung thành,✅ Duy trì chăm sóc tiêu chuẩn
0,0.0018691588193178177,0,136.88,0.4575,High,High Risk,3,9.0,Computer,1,24.0,Debit Card,Male,2.0,2,Mobile Phone,2,Divorced,5,0,18.0,0.0,1.0,0.0,136.88,7,Recent Customers,0.2,68.44,0.0,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
1,0.7812545120716095,1,237.58,0.8002,Critical,High Risk,0,5.0,Computer,3,18.0,Debit Card,Male,2.0,3,Grocery,5,Single,1,1,12.0,2.0,,14.0,237.58,11,Champions,0.5,237.58,2.333333333333333,VIP Ổn định,"🎁 VIP Care: Liên hệ cá nhân, tặng quà tri ân"
0,0.010606060922145843,0,160.77,0.5374,Critical,High Risk,3,11.0,Computer,2,16.0,UPI,Male,3.0,3,Laptop & Accessory,3,Married,4,0,11.0,0.0,1.0,2.0,160.77,9,Recent Customers,0.25,80.385,0.1666666666666666,Đô thị Trung thành,⚠️ Risk Alert: Gửi email thăm dò mức độ hài lòng
